,Unnamed: 0,tweet,label
21333,21333,thanks TAG for coming with me last night because it's ghetto and no one else could of handled it TAG,0
4271,4271,nicolejeanxoxo TAG hahahaha move bitch get out the wayyyeee,0
3307,3307,grizzboadams TAG bitch i got plans to fuck tonight i said friday nigga,0
11588,11588,if these hoes ain't lying about being fat they hiding a backpage profile some where,0
12886,12886,money doesn't make me happy one bit money makes me feel more comfortable if anything i can get pussy being dead ass broke tho tbh,0
13895,13895,ppl really can't handle a girl that's not a yes girl and says how she feel come off as a bitch,0
4618,4618,s roach happy birthday nicca do coon shit in a responsible way,1
5478,5478,akarekt TAG in with the go to air out with the bad air and where's my next brownie,0
19567,19567,rt TAG you're such a bitch me,0
18236,18236,rt TAG you niggaz really think yo niggaz n yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya,0
13290,13290,nigga ill take ya main hoe make her call her home girl and make em share the same dick,0
9661,9661,happy birthday fag TAG love ya,0
19269,19269,rt TAG niggas expect you to pull this out when they ask where the hoes at,0
21491,21491,the giants trash,0
7553,7553,alex smith such a got damn bitch man,0
21875,21875,they must be russian birds russian birds are known for invading chiminea TAG TAG,0
16238,16238,rt TAG juan likes black girls monday wednesday spanish girls thursday amp friday amp white bitches on the weekend tbb,0
20501,20501,really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke,0
10875,10875,i see your tweets bitch lmfao TAG von kick me to the curb i should call n curse her ass out,0
19637,19637,rt TAG goaliebill TAG TAG TAG TAG yes she is ghetto bitch,0
16490,16490,rt TAG wyd hoe bucket thekaosyatti TAG heyyy,0
8718,8718,did i just see a white bitch getting licked between her legs by a dog nasty fuck,0
2394,2394,alejandro bihhh TAG i'm on this hoe like this every night just be tweeting bullshit,0
19344,19344,rt TAG i feel a lot of ppl trash talking indie for all sounding the same but i think any genre you're not v into tends to sound th,0
19545,19545,rt TAG one good woman is worth a thousand bad bitches but i still wanna fuck a thousand bitches,0
19925,19925,rt TAG fox news presenters mock female pilot who took part in campaign against isis TAG,0
19055,19055,rt TAG TAG its the start of another yellow jacket season tonight how about a for all the jacket fans TAG,0
23721,23721,colored denim makes me puke,0
9077,9077,female jihadis european amp american grave dangers joe for america via TAG,0
4548,4548,rileycooper so your a nigger fighter huh,1
12786,12786,maybe i'm just some bitter ass nigguh like obito,0
13966,13966,quit teasing bitch,0
2879,2879,coley cee bitch stop takin my shit ooo i hate u u dumb bitch,0
9408,9408,get this monkey off my back,0
13152,13152,my tail just said he dropped k to pay off the last of his student loans and clams he is broke nigga u just dropped k like its nothing,0
5599,5599,beesands but that's what you call white trash with money,1
2163,2163,kirogx me gusta typing like a retard to make the other person look dumber by pretending to agree with them bazinga,1
21699,21699,there's like one of my ex's that's still kinda cute most them bitches got fat,0
13276,13276,nigga i fire this nina like it's the first day in the job and the bitch over slept,0
23247,23247,you are beyond retarded,0
16598,16598,rt TAG these fine bitches are prolly poopin and flat ironing they hair to no flex zone right now,0
22920,22920,why you stressin bout a bitch,0
12740,12740,man talk to em TAG of course nothing is wrong with applebee s if you like trash food,0
3452,3452,ihuntgoblins TAG every time i beat you i'm being a faggot maybe i'm just being better than you lmao,0
17407,17407,rt TAG i'm just looking for a bitch that can hold me down,0
12163,12163,just spoke w TAG legend mentor charlie ericksen great to catch up w those who helped open doors for latino journos TAG,0
5024,5024,tonysinchak pussy pussy pussy marijauna wannnnaaa,0
7922,7922,bad bitches is the only thing that i like TAG this saturday TAG TAG TAG,0
22255,22255,trainer lady is a bitch shook my hand made me promise her i'ma study for a test tomorrow and idk i don't like her she's trying to break me,0
21819,21819,these infected ass hoes think its okay to talk to other ppl boyfriend like that's not funny nor cute to pussy hop all over the place,0
2448,2448,andyheybro the distant chugs at the end of dried up remain to be some of the most perfectly heavy guitars ever recorded,0
4830,4830,toddie soplayer well since you is blood you get a g pass but only this time and i won't tell wop about that lyric situation,0
12986,12986,my bitch say i'm in the dog house fuck you mean,0
21979,21979,this bitch isn't pretty she's just showing off her body in pictures she's nasty,0
20842,20842,sick of your coon antics TAG accuracy TAG henny gt water,1
7362,7362,yobritttany i didn't know that was a fad sounds fucking retarded haha,0
20869,20869,sitting on the deck enjoying a TAG watching smelling the neighbors burn trash TAG,0
12056,12056,jets trash,0
15584,15584,rt TAG any man who orders a inch sandwich at subway is a pussy bitch TAG,0
6320,6320,justinbieber have fun getting deported you fucking faggot,0
21890,21890,they trying to hoe todd gurley johnny manziel signed them helmets and got off but suspend gurley the rest of season,0
14809,14809,rt TAG i got no love for bitches or bitch niggas cuh,0
24233,24233,my grandma got a rosta colored dress it's so pretty she better let me borrow it,0
18833,18833,rt TAG justreiatabie charlie sheen gets point for this,0
4020,4020,mannypacquiao thank you for proving my bitch ass wrong tonight,0
875,875,#porn #android #iphone #ipad #sex #xxx TAG erotic and wild tits and pussy fucking,0
1315,1315,itsmeesperanza nhalegood when hoes feel like their photo didnt get enough favorites that's me thirsty ass,0
3550,3550,jgardenofeden TAG TAG but country music listeners really are hicks and alcoholics,1
18522,18522,rt TAG lakers on i thought trash day was monday,0
17563,17563,rt TAG say dat shit again TAG bad bitches hate broke niggaz but you knew that already,0
22722,22722,when niggas say they like latinas they don't mean you fat bitches that smell like fajitas,0
12147,12147,just posted a photo yankee stadium,0
13419,13419,nobody is going to say anything about how unloyal sterling's side bitch is,0
12741,12741,man that bad bitches broke niggaz tweet was a trap i feed bullshit negativity and niggaz line up for a plate,0
18954,18954,rt TAG TAG TAG yea but cotto was frustrated n didnt wanna go on and like a bitch he left the ring as soo,0
3234,3234,g babyrachi niccas dnt kno bout da art of finessin,0
1490,1490,rihannaglfs when you see the bitch that been talking smack about you in the playground,0
11637,11637,if you get into an argument with someone and say have a nice life amp good luck in ohio that's a fuck you bitch leave,0
4813,4813,swishas erbs no bitch linda over kod,0
20778,20778,she's just mad cuz her big toe looks like an angry bird haha,0
17090,17090,rt TAG god bless those delusional bitches still trying to keep duck face alive,0
19033,19033,rt TAG TAG TAG TAG TAG TAG but then there's the yellow writing on the black jerse,0
16326,16326,rt TAG lmaooo the cleveland g n sent drose to hell last night in his own home and this faggot TAG disappeared,0
1193,1193,codeejames that one ex you can't seem to get over lt lt lt an is a cunt,0
21598,21598,the only time of year i'll bitch about not having cable when hocus pocus comes on TAG,0
21119,21119,space brownies,0
15160,15160,rt TAG fake friends are no different than shadows they stick around during your brightest moments but disappear during your darkest ho,0
4097,4097,midnight snacka bitches like u be proving my point u speak on shit u know nothing about i got a fucking at studio movie grill just stfu,0
22626,22626,what they taught us man them bad bitches only want the ballers the starters we hoopin now the hoes wanna guard us,0
6808,6808,ozwashere what the fuck is wrong with you you can't call urself a man if u call a girl a bitch ur a fuckin loser bro,0
3072,3072,drewhelms i know right so much retard,0
17117,17117,rt TAG this bitch came to the club with a broken neck bitch you serious,0
10289,10289,i feel like slapping a bitch,0
2304,2304,x TAG fugly loose hoe,0
9114,9114,first chick to bring me some hash-browns from waffle house right now will get her pussy ate,0
23561,23561,all these hoes so familiar TAG,0
5812,5812,darealwalt jr he see the jig,0
21348,21348,that annoying moment when you have to keep removing your headphones because someone keeps talking to you like move bitch,0
13263,13263,nicca n dis bitch playin games on his phone,0
22286,22286,tupac could fuck any bitch in the world in and niggas on here crying about a pic he took for bitches,0
17602,17602,rt TAG a milf is a sexy ass mom over if you're you're just a bitch with a baby,0
1639,1639,dmill blackmigo kyrie fast than a bitch with the ball look like you out there lol lol i wish,0
21112,21112,sosa on the beat ho,0
24657,24657,were gunna shake our honkey tonk badonkadonks (': TAG,0
594,594,work TAG gets me through those rough days hahaha TAG,0
21862,21862,they fail to realize ion want friends bitches switch up quiccer than i change the channel,0
8633,8633,damn the bad thing about having side hoes is you can't get mad when they don't hit you up all day,0
1848,1848,matt chu TAG TAG i'm not close to being your dude master chan that's right bitch bow down to your master,0
19908,19908,rt TAG that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga gimme some jiggy shit i ca,0
20543,20543,rose colored glasses only you guys TAG,0
8211,8211,bruh pt jaxon killed this hoe too last night while we was sleep,0
19100,19100,rt TAG morgan park kids like to pop fire crackers in the school now,0
19519,19519,rt TAG and if you looking for my i'll be on these bitches mind,0
6259,6259,jesslaw ha i'm actually going to see a yankee game as weird as it sounds my uncle's house in nj is an hour away,0
4467,4467,real kaysavage that bitch was going or nawl,0
19271,19271,rt TAG TAG doing nothing as an agenda unbelievable that the dems failed to use that against the teabaggers TAG,0
16818,16818,rt TAG fuck tranny porn hermaphrodite porn is where it's at,0
239,239,snakecharmsdump oh yeah fuck that bitch,0
13457,13457,not to sound like a total bitch but i'm tired of peoples kids and the back to school pics we ain't post pics on the back to college day,0
19308,19308,rt TAG all talk blahblah bye bitch,0
21820,21820,these kids man real life kids not even over n bucking bitch sit yo stupid ass down,0
